productId
448626
38233
201090
111644
58133
38236
38238
206249
79288
38241
57648
185031
82619
206252
38243
37964
240896
279253
67748
126214
57645
38251
247903
38253
119727
38260
188710
38261
67377
38263
265188
38267
185032
279245
206250
38270
267938
38273
67747
279252
38278
38280
38232
38283
201092
38281
38282
38053
513295
534131
668657
639905
38201
38436
514263
57639
210710
210714
210716
210712
210711
482666
619687
181716
194575
207337
38215
162905
38298
38297
38305
38317
38318
38323
38325
38332
38344
21701
697890
70712
551636
121730
97698
37978
37982
688471
139778
650711
476146
542185
528034
677290
182130
48126
677293
625639
272569
282473
650730
57660
450973
125843
562099
624063
248723
240811
507535
581218
210402
248672
222421
203588
581221
492613
581282
693603
202872
202989
581255
582920
533123
275127
222434
203010
633079
496236
254546
254547
254548
254551
222437
203020
203681
583098
222449
582602
275323
582893
203689
203038
203614
513169
229291
284314
202899
581235
513177
454130
222470
498570
533199
284318
513179
203064
583215
204483
582638
203724
583183
526535
582654
203653
203935
284325
275139
222509
222404
203668
498590
498589
210375
203250
203257
222356
202931
526542
203960
243612
631650
600042
581292
204237
203084
203981
507552
222141
600074
454153
582964
204544
283823
243625
480153
229301
275344
583113
240841
204581
204259
204263
581324
204014
204623
582720
492639
693814
583018
693879
533169
254586
454168
275168
496199
275378
222737
203343
203419
631652
203001
248701
235240
631632
248726
204617
533995
210377
248666
210357
235243
204076
203017
581561
581626
275349
631655
229326
581813
203444
222757
496244
526554
275386
583112
254601
222763
284405
581986
204105
284406
203029
583148
222479
583150
582777
581994
204122
284412
222448
583403
275351
210443
262920
583411
582828
533194
204763
582348
204764
583169
222471
204133
204134
583425
229334
454421
507586
222489
492687
203506
262929
512079
254611
275359
204651
248718
243622
583188
222142
496170
582615
582860
582867
583192
248712
533196
262937
248708
582671
583286
203522
275367
204180
275393
204183
454187
513273
262949
203078
507595
204588
275372
222561
526567
240882
454197
254575
240883
222611
583322
204599
204213
582788
526569
631662
583338
204606
658357
658360
660652
169796
650783
660650
251640
660500
701596
608001
251639
282013
60147
38073
38063
121361
95916
58137
38091
38092
79220
38095
144780
67404
38106
182126
38124
164093
98396
38144
38153
38163
118778
38172
220128
39455
38425
164074
278719
562024
114834
38409
169683
67398
169684
39330
169686
155854
169685
169687
691686
545631
227662
517720
656599
625091
273641
689922
677421
237582
662626
517838
242375
659483
695490
517843
267835
237578
693443
663024
247355
662617
700799
625062
273616
545256
517831
625043
282296
689839
578474
623047
625928
480556
693571
456657
656537
617964
251750
677479
456598
677189
259299
514493
555457
625093
653127
496132
646790
663414
480523
514488
537717
452820
587185
617875
514475
623037
662641
588009
237594
251770
501882
528172
646791
232587
550812
237580
251756
493989
693221
251785
251801
237577
656842
267859
536813
247337
643701
537386
282298
689923
493994
480530
550272
578475
279273
242367
279213
493988
259211
662619
599999
221002
691928
514491
247890
237584
480504
537718
578473
214887
267881
550296
696856
283341
537187
251783
701547
221332
701532
273625
693223
537385
237586
247353
625940
221011
251799
456654
695483
702344
537183
247356
273620
617842
267839
456627
545340
517833
237583
237585
691932
565206
646821
689838
237579
247357
656601
691920
514518
209997
493980
583897
545336
617983
514506
537169
242361
237581
242402
656724
695488
535918
625047
663126
663144
580655
223242
514398
663145
663091
554265
481556
146052
284231
237092
274428
223180
635773
554255
241428
189512
223475
244527
663092
546087
130617
625826
663146
663082
237100
454105
514393
561012
231585
183991
237165
580702
616815
231626
616759
554256
593242
514364
189504
501346
263174
501345
284257
645448
616788
526798
616769
653485
199935
526784
635774
194061
526805
217338
625800
130624
223209
645388
625852
645379
231573
116859
237168
100588
241444
561014
663105
593176
536495
255196
536332
454038
554252
274448
580675
625783
214144
255197
546089
645429
663121
526750
263472
120728
625779
194060
561049
241449
580663
580677
580688
580652
284352
635804
241450
231598
593184
199925
492913
561091
645419
625830
194045
189545
554208
554227
554217
554257
580703
120732
526766
580700
217331
561079
194055
580704
645450
194059
217353
514428
645381
241470
593185
546091
561052
492936
126840
616777
255034
580705
207568
645421
241471
536508
184007
625835
493196
189464
625791
580679
189459
645451
561063
123378
214176
625855
183994
169967
194019
194066
616811
635850
454112
536523
223494
194069
501307
635765
214157
616781
561064
274550
231589
546111
663108
263506
625806
241479
580701
231623
126849
536526
645423
137151
111254
199889
625857
241482
561028
663094
593216
274551
501301
165573
653506
189496
625823
554218
223551
155952
189488
177502
645409
165579
554201
616801
169978
501300
645424
263513
536533
580662
561066
217364
554203
653504
241494
249566
554259
454100
526703
269170
237112
645392
625811
241498
561087
536543
663110
137160
663115
514416
526800
514377
126859
616817
526793
582557
645452
625801
123396
653479
241507
170014
194039
223231
274553
561030
269224
653471
255198
223452
284292
554260
284381
97041
554236
481535
223195
593210
546112
123401
263521
241519
593235
481636
554237
653456
126864
580657
554238
635852
546113
645454
561031
255199
554211
526747
241523
284382
255200
561057
653498
625824
263527
189505
249555
165647
645440
255015
207577
635776
514404
583774
663113
663080
249476
481648
501274
663101
263538
177506
546099
536554
231592
526732
217312
244615
481621
454114
536558
536557
207597
269174
241540
241543
635797
645456
580664
561033
241545
194080
514412
514401
635830
625803
126868
663075
625825
554222
616819
645457
126869
514384
616820
554263
214191
625809
199900
554264
244545
284384
241551
663117
547713
696483
696493
547715
698193
698008
698084
698087
696250
697282
697439
697506
697341
697259
697202
697344
697204
698116
697416
697574
697529
697516
697417
697453
697347
697454
697109
697420
698064
697421
698067
698035
696560
696561
696353
696564
696355
696535
696324
696242
696275
668459
697059
696299
696311
696864
696992
689899
689914
689915
689843
689844
689862
689882
689916
689904
689851
693242
689876
689917
689865
689805
689856
689908
693244
689918
689873
693243
689919
693168
689860
689911
689920
689849
689807
686531
688650
686571
686573
688689
689458
686601
688651
688521
688679
688085
686540
688973
686575
689476
688982
688654
686597
686600
686606
688477
689480
688971
686574
686583
686581
689495
686517
688479
689531
686612
686541
688837
688831
689148
688855
689149
688866
688886
689391
688899
689345
688901
686636
688910
690169
686637
689151
688900
688893
688919
688926
688928
689150
688961
686552
689366
687490
675591
687375
687531
687389
687668
687391
687417
687360
687664
687618
687499
687675
687665
687365
687597
687475
687692
687695
687617
687350
687458
687423
687520
687523
687530
687534
687542
687338
687630
687547
687633
687372
687658
687588
679614
679599
679589
679620
679621
679624
679625
679619
673622
680261
679609
673562
673550
679073
673664
680272
657755
670978
656679
656663
671067
656687
656681
671582
671176
671721
656667
671468
671753
670991
656703
670979
671005
671780
671043
656709
671470
671463
671489
671577
671007
671055
671537
672032
671473
656711
671578
656713
671053
670971
671525
671228
671263
671202
671173
671197
671292
671259
671175
671211
671137
671161
671189
671244
672237
672238
672222
672258
672277
672281
672208
672267
672231
672259
672227
677582
671026
672272
686673
672260
672270
673730
672233
671079
672261
672211
672255
672262
677584
672283
677585
671089
672284
683153
661919
649367
662604
660496
662801
662403
661938
662547
660570
662084
662106
660525
660591
662109
662768
660503
649408
662079
649372
661961
648654
661802
661801
661887
662081
648709
660545
660549
661945
660516
660742
662573
662458
662382
662463
662367
648732
